id	gasoil	sp95	sp95e10	sp98	gpl	brand	name	address
24120005	1.317	1.495		1.539		        Carrefour Market	        Carrefour Market	14 Avenue Victor Hugo 24120 TERRASSON-LAVILLEDIEU
24120006	1.317	1.495		1.539		        Intermarché	        INTERMARCHE TERRASSON LA VILLEDI	Avenue Victor Hugo 24120 TERRASSON-LAVILLEDIEU
24130002	1.309	1.489		1.549		        Carrefour Market	        Carrefour Market	route de fleix 24130 PRIGONRIEUX
24130003	1.334	1.498		1.553		        Huit à 8	        8 à Huit La Force	5 Avenue du Commandant Pinson 24130 LA FORCE
24150001	1.318	1.493	1.450	1.563		        Intermarché	        INTERMARCHE LALINDE	Route de Mauzac 24150 LALINDE
24160001	1.318	1.494		1.547		        Système U	        Super U Coop Atlantique St Martial Albarede	Le Mayne 24160 SAINT-MARTIAL-D&#039;ALBARÈDE
24160002	1.500	1.660				        Total	        MR BRANDY	19 AV EUGENE LE ROY 24160 EXCIDEUIL
24170001	1.380		1.570	1.650		        Total	        BELVES RIBETTE	VAUREZ 24170 BELVÈS
24170002								
24190001	1.308	1.463		1.561		        Intermarché	        INTERMARCHE NEUVIC SUR L&#039;ISLE	ROUTE DE BORDEAUX 24190 NEUVIC
24200001								
24200002								
24200004								
24200005	1.344	1.495		1.533		        Casino	        CASINO SUPERMARCHE	Route de BERGERAC 24200 SARLAT-LA-CANÉDA
24200006								
24210002								
24210003								
24220002								
24230001	1.410	1.590				        Total	        MONSIEUR FERLA SERGE	REL.TETE NOIRE RD.936 24230 MONTCARET
24240001								
24250001	1.338	1.518		1.549		        Shopi	        SOPEDIC	MOULIN ROUGE 24250 CÉNAC-ET-SAINT-JULIEN
24250003	1.400	1.530		1.570		        Elan	        ELAN PERIGORD	Gaillardou 24250 LA ROQUE-GAGEAC
24260001								
24270001	1.460	1.630				        Total	        SARL J&amp;A	Rue du Limousin 24270 LANOUAILLE
24270003								
24290001	1.349	1.509		1.555		        Intermarché	        INTERMARCHE MONTIGNAC	Route des Eyzies 24290 MONTIGNAC
24300001	1.327	1.509	1.485	1.535		        Système U	        SUPER U	28, avenue Jules-Ferry 24300 NONTRON
24300003	1.420	1.580				        Total	        SARL GGE DU STADE	675 Route de Périgueux 24300 SAINT-MARTIAL-DE-VALETTE
24300004	1.327	1.509	1.485	1.535		        Intermarché	        INTERMARCHE NONTRON	2 Route de la Maladrerie 24300 NONTRON
24310001	1.390	1.570				        Total	        EODR BRANTOME DESVERGNE	Avenue André Maurois 24310 BRANTÔME
24310002								
24320002								
24330001	1.464	1.594	1.594	1.674	0.940	        Total	        RELAIS DE PERIGUEUX-MANOIRE	AUTOROUTE A 89 24330 SAINT-LAURENT-SUR-MANOIRE
24330002								
24330003	1.410		1.540	1.620		        Total	        RELAIS DE NIVERSAC	RN 89 - NIVERSAC 24330 SAINT-LAURENT-SUR-MANOIRE
24350002								
24360002	1.318	1.509	1.505	1.541		        Intermarché	        INTERMARCHE PIEGUT PLUVIERS	CD 91 24360 PIÉGUT-PLUVIERS
24380001	1.308	1.475	1.450			        Intermarché	        INTERMARCHE VERGT	Route de Bergerac 24380 VERGT
24390001								
24400002								
24400003								
24400004	1.308	1.489		1.550		        Intermarché	        INTERMARCHE ST MEDARD MUSSIDAN	Route de Bordeaux 24400 SAINT-MÉDARD-DE-MUSSIDAN
24400005	1.299	1.499				        Esso	        ESSO MUSSIDAN RIEUPET	RN 89 au 50 rue de la paix 24400 SAINT-MEDARD-DE-MUSSIDAN
24410001								
24420001	1.400		1.550	1.630		        Total	        REL DE L&#039;ISLE	RN.21 24420 SARLIAC-SUR-L&#039;ISLE
24430001	1.305	1.489		1.542	0.857	        Auchan	        AUCHAN MARSAC SUR L&#039;ISLE	Av LOUIS SUDER 24430 MARSAC-SUR-L&#039;ISLE
24440001								
24450001	1.319	1.489		1.549		        Carrefour Contact	        SARL SOPADIS	Avenue de Périgueux 24450 LA COQUILLE
24460001	1.450	1.620	1.590	1.720		        Elan	        GARAGE LE VAILLANT	Le Missou 24460 CHÂTEAU-L&#039;ÉVÊQUE
24460002	1.400	1.570		1.610		        Elan	        STATION ELAN	Les Peyrieres 24460 NÉGRONDES
24470001								
24480001	1.420	1.620		1.650		        Elan	        POILLEUX	Le Bourg 24480 LE BUISSON-DE-CADOUIN
24490002	1.269	1.454	1.409	1.495		        Intermarché	        INTERMARCHE LA ROCHE CHALAIS	59 Avenue d&#039;Aquitaine 24490 LA ROCHE-CHALAIS
24500001								
24500002	1.318	1.484		1.517		        Carrefour Contact	        Carrefour Contact	plaine de bretou 24500 EYMET
24580001								
24590002	1.327	1.508		1.573		        Intermarché	        ECOMARCHE SALIGNAC EYVIGNES	Avenue de Sarlat 24590 SALIGNAC-EYVIGUES
24600001								
24600002								
24600003	1.305	1.465	1.445			        Intermarché	        INTERMARCHE RIBERAC	Route de Mussidan 24600 RIBÉRAC
24620001								
24650001								
24660002								
24660003								
24660004	1.309	1.493		1.546		        Système U	        SUPER U NOTRE DAME DE SANILHAC	RN 21 ZAC DU CERF (SORTIE :15 - A89) 24660 NOTRE DAME DE SANILHAC
24700001	1.308	1.463		1.530	0.890	        Intermarché	        INTERMARCHE	ROUTE DE BORDEAUX 24700 MONTPON-MÉNESTÉROL
24750001								
24750002								
24750003	1.469	1.659				        Elan	        LACOUR GILBERTE	Rue Michel Grandou 24750 TRÉLISSAC
24750004								
24800002	1.315	1.468		1.505		        Carrefour Market	        Carrefour Market	32 avenue Charles de GAULLE 24800 THIVIERS
24800003	1.326	1.496		1.532		        Indépendant sans enseigne	        La station Maguer 24/24	Route de Nontron 24800 THIVIERS
25000002								
25000004								
25000005	1.400		1.540	1.620		        Total	        GAULARD	CHATEAUFARINE 25000 BESANÇON
25000006								
25000007	1.309	1.499	1.479	1.549		        Système U	        SUPER U DE BESANCON	17 Rue de l&#039;Amitié 25000 BESANÇON
25000008								
25000009	1.309	1.499		1.549		        Casino	        CASINO SUPERMARCHE	110 Rue de Dole 25000 BESANÇON
25000011								
25000013	1.429	1.587				        Esso	        SARL LE GARAGE @ MAX	9, Avenue du Maréchal Foch 25000 BESANÇON
25000016	1.323					        Indépendant sans enseigne	        Maison du Pneu Mariotte Siligom	1 Rue Berthelot 25000 BESANÇON
25000020								
25000021	1.400		1.560	1.640		        Total	        Total Chemaudin	RN 73 25320 CHEMAUDIN
25000022	1.367	1.547		1.578		        Indépendant sans enseigne	        Sarl sdc station des chaprais	60 rue de belfort 25000 BESANCON
25022001	1.309	1.499		1.549		        Carrefour	        CARREFOUR CHALEZEULE	1 chemin Voie des Agasses 25220 CHALEZEULE
25057001	1.309	1.499		1.549	0.829	        Géant	        GEANT CASINO	Rue de Dole 25000 BESANÇON
25110001								
25110002	1.309	1.499	1.479	1.549		        Système U	        SUPER U Baume les Dames	12 Rue de Mi-Cour 25110 BAUME-LES-DAMES
25110003	1.320	1.510		1.560		        Indépendant sans enseigne	        F3C Sas	58 Avenue Kennedy 25110 BAUME-LES-DAMES
25110004	1.309	1.499		1.549		        Intermarché	        INTERMARCHE BAUME LES DAMES	24 Rue Ernest Nicolas 25110 BAUME-LES-DAMES
25115001								
25120001	1.343	1.511		1.540		        Carrefour Market	        Carrefour Market	place du 8 mai 45 25120 MAÎCHE
25120004	1.335	1.509	1.499			        Intermarché	        SA DETROISEM	Rue du Jura 25120 MAICHE
25130001	1.329	1.499		1.569		        Atac	        ATAC VILLERS LE LAC	Rue Pierre Perçot 25130 VILLERS-LE-LAC
25150002								
25150003								
25150005	1.440	1.630				        Total	        SARL DE RONCHI - GARAGE DU LION	59 Rue de Montbéliard 25150 PONT-DE-ROIDE
25200001	1.304	1.464	1.424	1.524	0.799	        CORA	        C.C CORA MONTBELIARD	ROUTE DE BETHONCOURT 25200 MONTBÉLIARD
25200002								
25200003								
25200005								
25200006	1.309	1.479		1.519		        Colruyt	        DATS Bethoncourt	19, rue Champ Moulin 25200 BETHONCOURT
25210002	1.319	1.489				        Indépendant sans enseigne	        Station guillaume	Avenue du Maréchal de Lattre de Tassigny 25210 LE RUSSEY
25210003	1.320	1.480	1.565	1.505		        Indépendant sans enseigne	        SAS LES BOULEAUX STATION U	LES RONDEYS 25210 LE RUSSEY
25220002	1.389	1.559		1.609	0.830	        Avia	        Avia	RN 73 25220 CHALEZEULE
25220003								
25240001								
25250002								
25270001	1.340	1.520		1.549		        Atac	        ATAC LEVIER	ROUTE DE PONTARLIER 25270 LEVIER
25290001								
25290005								
25300001	1.309	1.499	1.479			        Géant	        GEANT CASINO	66 Rue de Salins 25300 PONTARLIER
25300002	1.420	1.570			0.880	        Total	        DEFEUILLE CARBURANTS	1 Rue de la Fée Verte 25300 PONTARLIER
25300005	1.309	1.499		1.519		        Système U	        STATION U	1 route de Besançon 25300 DOUBS
25300006	1.308	1.482	1.478	1.518		        Leclerc	        CENTRE E. LECLERC	route de dijon 25300 HOUTAUD
25300007								
25300009								
25320001								
25330001	1.316	1.500		1.560		        Maximarché	        MAXIMARCHE AMANCEY	13 GRANDE RUE 25330 AMANCEY
25340001	1.409	1.559		1.609		        Avia	        STATION AVIA GARAGE CARLIN	3 Rue de la Porte des Noyes 25340 CLERVAL
25350001								
25370002	1.325	1.480		1.505		        Intermarché	        INTERMARCHE LES HOPITAUX NEUFS	52, route de Lausanne 25370 LES HÔPITAUX-NEUFS
25390001	1.369	1.539				        Système U	        EURL STATION DE LA VERDOLLE	RUE DE LA VERDOLLE 25390 ORCHAMPS-VENNES
25400001	1.295	1.458	1.412		0.829	        Géant	        GEANT CASINO	Rue Philippe Goudey 25400 EXINCOURT
25400003	1.303	1.471		1.508		        Intermarché	        INTERMARCHE AUDINCOURT	4 Allée du Chêne 25400 AUDINCOURT
25400004	1.316	1.462	1.554	1.505		        Système U	        Super u	70 RUE DE SELONCOURT 25400 AUDINCOURT
25410002	1.298	1.457		1.509		        Système U	        STATION U - SUPER U	ZAC LES BELLES OUVRIERES 25410 SAINT-VIT
25410004	1.298	1.457		1.509	0.865	        Intermarché	        INTERMARCHE SAINT VIT	1 Route de Besançon 25410 SAINT-VIT
25410005								
25410007	1.298	1.457	1.447			        Netto	        Netto	19 Rue de Besançon 25410 SAINT-VIT
25420001								
25420002								
25430001								
25430002	1.410	1.560				        Avia	        GRUT Jean-Louis	7 rue de Besançon 25430 SANCEY-LE-GRAND
25440001	1.340		1.500	1.550		        Intermarché	        INTERMARCHE PIPOLUX	ROUTE DE LYON 25440 QUINGEY
25480001	1.309	1.499	1.479			        Carrefour	        CARREFOUR VALENTIN	6 Rue de Châtillon 25480 ÉCOLE-VALENTIN
25480003	1.400		1.560	1.640		        Indépendant sans enseigne	        RELAIS DU BOIS DE PIREY	2 ROUTE DE GRAY 25480 PIREY
25480004	1.389	1.559		1.609	0.830	        Indépendant sans enseigne	        STATION  AVIA	rue de la combe du puits 25480 ECOLE VALENTIN
25490001								
25500001	1.317	1.485		1.569		        Indépendant sans enseigne	        SAS ROGNON CYPRIEN STATION SAINT- MICHEL	Rue Saint-Michel 25500 MORTEAU
25500002	1.395		1.566	1.646		        Total	        GARAGE CENTRAL BARBIER DUBOIS SA	40 Rue de la Louhière 25500 MORTEAU
25500005	1.312	1.489	1.460			        Intermarché	        INTERMARCHE MORTEAU	ROUTE DU PRE DES COMBES 25500 MORTEAU
25500006	1.317	1.489				        Casino	        Floreal casino	4 Rue du Clos Jeune 25500 MORTEAU
25510001								
25530001	1.328	1.504		1.548		        Huit à 8	        8 à Huit VERCEL-VILLEDIEU-LE-CAMP	Rue des Fourches 25530 VERCEL-VILLEDIEU-LE-CAMP
25550001	1.309	1.479		1.539		        Colruyt	        DATS BAVANS	Route Nationale 25550 BAVANS
25560001								
25600002	1.319	1.489	1.449			        Système U	        SUPER U SOCHAUX	7 RUE DE PONTARLIER 25600 SOCHAUX
25610001	1.330	1.500		1.530		        Maximarché	        MAXIMARCHE ARC ET SENANS	ROUTE DE RANS 25610 ARC-ET-SENANS
25640001	1.469		1.589	1.669	0.940	        Total	        RELAIS DES MARCHAUX	AIRE DE MARCHAUX AUTOROUTE A 36 25640 MARCHAUX
25640003								
25660002	1.325	1.509		1.559		        Système U	        Ancopi	zac les ecots 25660 SAÔNE
25660003	1.325	1.509		1.559		        Casino	        CASINO SUPERMARCHE	4 Rue du Lac 25660 SAÔNE
25700001	1.414		1.516	1.596		        Total	        RELAIS DU DOUBS	1 Route de Belchamp 25700 VALENTIGNEY
25700002	1.309	1.489		1.529		        Colruyt	        030 DATS MATHAY	940, Rue de Montbéliard 25700 MATHAY
25720002								
25720008								
25800001	1.324	1.492		1.544		        Système U	        SA ANACO	rue du maréchal de Lattre de Tassigny 25800 VALDAHON
25800002	1.307	1.463	1.419	1.505		        Leclerc	        SAS SOLUC	12 GRANDE RUE 25800 VALDAHON
25870001	1.390		1.520	1.600		        Total	        MR GAULARD	route de Besançon 25870 CUSSEY-SUR-L&#039;OGNON
25870002	1.309	1.499		1.549		        Système U	        Station U Devecey	Route de Bonnay 25870 DEVECEY
26000001	1.259	1.429		1.480	0.880	        Géant	        GEANT CASINO valence sud	QUARTIER DE CHANTECOURIOL 26000 VALENCE
26000003	1.267		1.419	1.499	0.880	        Total Access	        TOTAL ACCESS L&#039;EPERVIERE	162 Avenue de Provence 26000 VALENCE
26000004								
26000005								
26000006								
26000007	1.265		1.414	1.494		        Esso Express	        ESSO VICTOR HUGO VALENCE	396 Avenue Victor Hugo 26000 VALENCE
26000008	1.265		1.439	1.519		        Esso Express	        ESSO CHABEUIL	295 Avenue de Chabeuil 26000 VALENCE
26000011								
26000013	1.283		1.439	1.480	0.879	        Intermarché	        INTERMARCHE VALENCE	362 rue Faventines 26000 VALENCE
26100001	1.289	1.465	1.415			        Système U	        SUPER U	56 Avenue Gambetta 26100 ROMANS-SUR-ISÈRE
26100002								
26100003	1.270	1.435				        Avia	        AVIA XPRESS	Quartier Meilleux 26100 ROMANS-SUR-ISÈRE
26100005	1.340	1.510		1.550	0.850	        Avia	        STATION AVIA LES ALPES	Avenue du Maquis 26100 ROMANS-SUR-ISÈRE
26110003	1.289	1.459		1.495		        Système U	        STATION U	Route d&#039; Orange 26110 NYONS
26110004	1.289		1.449	1.489		        Intermarché	        INTERMARCHE NYONS	31 Avenue de Venterol 26110 NYONS
26120001								
26120003								
26120004								
26130002								
26140002	1.440		1.560		0.940	        BP	        BP A7 AIRE DE SAINT RAMBERT D&#039;ALBON	AUTOROUTE A7 AIRE DE SAINT RAMBERT DALBON 26140 SAINT-RAMBERT-D&#039;ALBON
26140003	1.329	1.519		1.549		        Intermarché	        INTERMARCHE SAS ANEBUIS	LES BUIS 26140 ANNEYRON
26140004	1.273	1.437		1.478		        Leclerc	        Centre E LECLERC	ZA LA TULANDIERE 26 route de la Maison Blanche 26140 SAINT-RAMBERT-D&#039;ALBON
26140005								
26150001	1.309	1.489	1.479	1.549		        Intermarché	        INTERMARCHE DIE	Route de la résistance Conches et Chamarges 26150 DIE
26150002	1.348	1.598				        Total	        Station service TOTAL	chanqueyras 26150 DIE
26170001	1.370	1.530				        Elan	        GARAGE ENGUENT	Avenue Boissy d&#039;Anglas 26170 BUIS-LES-BARONNIES
26170002								
26190001	1.332	1.529		1.553		        Indépendant sans enseigne	        GARAGE MAGNAN	Route de Saint-Thomas 26190 SAINT-LAURENT-EN-ROYANS
26190002	1.279	1.450		1.480		        Intermarché	        INTERMARCHE	ZA DE LA ROUE EST 26190 SAINT-JEAN-EN-ROYANS
26200001	1.293	1.464				        Carrefour Market	        Carrefour Market	Route de Dieulefit 26200 MONTÉLIMAR
26200002	1.353		1.522	1.602		        Total	        RELAIS TOURRETTES	RN 7 26740 LES TOURRETTES
26200003	1.266		1.424	1.504		        Esso Express	        ESSO MEDITERRANEE	RTE DE MARSEILLE 26200 MONTÉLIMAR
26200004	1.266	1.450		1.500		        Leclerc	        ROMANDIS SA	Avenue des Catalins 26200 MONTÉLIMAR
26200005	1.328	1.559				        Avia	        STATION SERVICE NERS	rn7-za du meyrol 26200 MONTÉLIMAR
26208001								
26210001	1.329	1.519		1.549		        Système U	        SUPER U	265 avenue des pins 26210 SAINT-SORLIN-EN-VALLOIRE
26216001								
26220001	1.309	1.509		1.569		        Système U	        SUPER U	Route de Montelimar 26220 DIEULEFIT
26230002								
26240001	1.305	1.492		1.532		        Casino	        CASINO SUPERMARCHE	Avenue du Buissonnet 26240 SAINT-VALLIER
26240002								
26240003	1.294	1.468		1.492		        Intermarché	        INTERMARCHE SAINT VALLIER	22 avenue de Québec 26240 SAINT-VALLIER
26240004								
26250001								
26260001								
26260002								
26270001								
26270003	1.355	1.539		1.599		        Esso	        ESSO SERVICE BELAIR	RN 7 - LES BLACHES 26270 CLIOUSCLAT
26270004	1.279	1.459	1.439	1.499	0.880	        Intermarché	        INTERMARCHE LORIOL	Parc des Crozes 26270 LORIOL-SUR-DRÔME
26270005	1.424		1.554	1.634	0.940	        Agip	        AGIP A 7 AIRE DE SAULCE EST	AGIP A7 AIRE DE SAULCE ESTSARL TASSIN 26270 SAULCE SUR RHONE
26290001	1.278		1.432			        Total Access	        RELAIS TOTAL ACCESS  DONZERE	RN7 1890 LES PEYRAUDS 26290 DONZERE
26290003								
26290008	1.269	1.449	1.419			        Système U	        SAS PRODON	280 avenue Jean Moulin RN7 26290 DONZERE
26300001								
26300002								
26300003	1.360	1.580	1.530	1.610		        Total	        SARL D. GAUTHIER	RN 86 PIZANCON 26300 CHATUZANGE-LE-GOUBET
26300005								
26300007	1.350		1.510	1.590	0.880	        Total	        TOTAL	BVD ALPES - PROVENCE 26300 BOURG-DE-PÉAGE
26300008								
26320001								
26380001								
26390001								
26400001	1.349		1.489	1.569		        Total	        RELAIS DES DAUPHINS	60 BD.DU 6 JUIN 1944 26400 CREST
26400002								
26400003	1.289	1.459		1.519		        Casino	        CASINO SUPERMARCHE	Avenue Jean Jaurès 26400 CREST
26400004								
26450001	1.360	1.540		1.580		        Indépendant sans enseigne	        SICAGRI GAMM VERT	ROUTE DE CHAROLS 26450 CLÉON-D&#039;ANDRAN
26500002	1.276		1.437	1.503		        Total Access	        CMS VALENCE NORD	LES JONQUETTES 26500 BOURG LES VALENCE
26500003	1.289	1.469		1.519		        Intermarché	        INTERMARCHE BOURG LES VALENCE	Place de l&#039;Allet 26500 BOURG-LÈS-VALENCE
26503001								
26510001	1.390	1.570		1.640		        Elan	        GARAGE RASCLARD SAHUNE AUTOMATE 24/24	D94 LE VILLAGE 26510 SAHUNE
26600001	1.298		1.472	1.522		        Elf	        RELAIS ELF  PONT DE L&#039;ISERE RN 7	RN 7 26600 PONT-DE-L&#039;ISÈRE
26600002	1.359	1.508				        Total	        RELAIS DES COTES DU RHONE	PLACE DU MARCHE AUX FRUITS 26600 TAIN-L&#039;HERMITAGE
26600003								
26600007	1.277	1.459	1.439	1.494		        Intermarché	        INTERMARCHE TAIN L&#039;HERMITAGE	route de Romans 26600 TAIN-L&#039;HERMITAGE
26600008	1.349	1.499		1.549		        Netto	        NETTO	RN7 26600 TAIN-L&#039;HERMITAGE
26600011								
26600012								
26620001	1.400	1.570		1.620	0.890	        Avia	        SARL PARRON JEAN - AUTOMAT24	Quartier de la Meyrie - RN 75 26620 LUS-LA-CROIX-HAUTE
26700001								
26730001								
26730003								
26730004								
26740001	1.319	1.509	1.529			        Avia	        SIMEON EMMANUEL	QUARTIER DE LA GARE 26740 MONTBOUCHER-SUR-JABRON
26740002								
26750001								
26760001	1.289	1.469	1.449			        Système U	        SUPER U	Route de Valence 26760 BEAUMONT-LÈS-VALENCE
26780002	1.434		1.564	1.644		        Shell	        RELAIS MONTELIMAR	A 7 - AIRE DE MONTELIMAR OUEST 26780 ALLAN
26780003	1.267		1.427	1.492	0.854	        Total Access	        RELAIS DE LA GIRANE	RN.7 26780 CHATEAUNEUF DU RHONE
